,LABEL,DATE_TIME,TEXT,NEW_TEXT
2716,1,Sun May 03 03:07:30 2009,@N0odles oop t'north ,top north
2717,1,Sun Jun 07 00:19:15 2009,Also the &quot;Second Attack/Death of Gavroache&quot; I like the men's dynamic voices. ,also second attackdeath gavroache like men dynamic voice
2718,1,Sun May 31 07:38:19 2009,@sweetteach81 I had a dream about him too  Too funny...he's always in my dreams lately...hmmmm,dream funny always dream latelyhmmmm
2719,1,Sun May 10 01:37:43 2009,just got in. I have the best friends ,get best friend
2720,0,Mon Jun 01 19:42:19 2009,I miss you poppy I wish I got to say goodbye  @mileycyrus your I miss you song is so beautiful xoxo,miss poppy wish get say goodbye miss song beautiful oxo
2721,0,Mon Jun 15 01:13:14 2009,"First coffeebreak of the week, pfff.....another 38 ahead of me..... ",first coffeebreak week pfffanother 38 ahead
2722,0,Fri Jun 05 21:38:46 2009,Studyin' like crazy ,studying like crazy
2723,1,Sat Jun 06 12:08:15 2009,"@harveymilk  2 c u @ #phaerie potluck, &amp; 2 c @njrugger45 @gregs @eddidit @boblivious @harryhayphl @aikiverse rockhard gershon, kc et al",2 c prairie potluck 2 c richard version kc et al
2724,0,Fri May 29 14:46:09 2009,"@josefamanriquez and yet i couldnt get a pic it wasnt allowed, then i won passes to their carpet of the 3d premiere no pic still wit them ",not get pic not allow win pass carpet 3d premiere no pic still wit
2725,1,Mon Jun 01 23:02:23 2009,@flowersbyfarha Has to be manipulation. Jillian has kissed more men in a few weeks than I have in a few years. ,manipulation million kiss men week
2726,1,Wed Jun 03 01:54:32 2009,Just booked the sickest hall EVER in Mumbai for the internet marketing seminar. ,book sick hall ever mumbai internet marketing seminar
2727,0,Fri May 29 11:57:33 2009,"fever's down. headache far worse, bad enough that light or sound make me want 2 cry.  new: wretched neck pain. im calling out to job#2 ",fever down headache far bad bad enough light sound make want 2 cry new wretched neck pain call job 2
2728,1,Sat May 16 22:14:56 2009,watching the Grudge 3. oh how i love watching scary movies when its pitch black in my basement ,watch grudge 3 oh love watch scary movie pitch black basement
2729,0,Wed Jun 17 17:00:44 2009,&quot;Other half&quot; had to choose tonight to check your posts on Twitter.  Not my best move ,half choose check post not best move
2730,0,Sun May 31 13:13:45 2009,@rcaplice that's so sad ,sad
2731,0,Tue Jun 16 09:20:44 2009,@artistaday well I guess it depends if it's taking you away from paid work. and let's face it google can afford to pay starving artists ,well guess depend take away pay let face google afford pay starve artist
2732,0,Fri Jun 05 16:36:51 2009,@babeeshark i would ride bikes with you any time! i cant run ,ride bike time can not run
2733,1,Mon May 18 05:33:43 2009,"@gofoboRSVPCodes could use one for chesterfield mo for terminator today if anyone has one, text it to me 3147808704 would appreciate it ",use chesterfield mo terminator anyone text 3147808704 appreciate
2734,1,Fri May 22 01:50:40 2009,undergrad degree show today.  one of my favourite work days of the year.  I am so very proud of the Sussex '09 BA MPT finalists! ,undergrad degree show favourite proud sussex 09 ba mpt finalist
2735,1,Wed Jun 03 00:42:01 2009,"home from Shari's. Goodbye to my dear friend Christine, Hawaii is lucky to be getting you ",home shares goodbye dear friend christine hawaii lucky get
2736,1,Fri Jun 05 18:01:28 2009,"@therealpickler The band or the state, love the band and the state...and u ",band state love band stated
2737,0,Thu Jun 18 22:27:04 2009,@toastcommunism that's so stupid how they get to keep all their players for 50 years and my teams struggle to sign anyone for a year  hate,stupid get keep player 50 team struggle sign anyone hate
2738,0,Thu Jun 18 08:32:46 2009,it's too early to be at hops ,early hop
2739,0,Sun Jun 21 06:31:44 2009,Bummer. My fave hooded sweatshirt made its way to the dryer and shrank. Sleeves are 3&quot; too short. ,summer have hood sweatshirt make way dryer shrink sleeve 3 short
2740,1,Sun Jun 07 05:05:07 2009,@annaaralar: you have to go to vietnam on en route! TONS OF PIRATED STUFF INCLUDING BOOKS!!!  oh and roxy items too,vietnam en route ton pirated stuff include book oh proxy item
2741,0,Mon Jun 01 06:06:31 2009,@deadlyhouses ergh i need to sleep bb. call me after you're off work? ,ergo need sleep bb call after off
2742,0,Wed Jun 17 04:42:47 2009,is annoyed it's raining.....wanna get out of the house ,annoy rainingwant get house
2743,0,Mon Jun 15 12:08:54 2009,everyone else gets cool sports injury stories.  i twist my knee playing with our wiener dogs ,everyone else get cool sport injury story twist knee play winner dog
2744,0,Mon Jun 15 09:27:29 2009,i hope THEY didn't return together ,hope not return together
2745,1,Sun Apr 19 07:59:40 2009,Our new baby boy @jangelo congratulations angelo!!!! ,new baby boy congratulations angelo
2746,0,Sun Jun 07 17:03:25 2009,"@ihsanamin @Katchin05   i don't wanna go.  i'm hardheaded.  I was hoping it would improve, but yeah, i can't keep feelin like that",not want hardheaded hop improve but can not keep feeling like
2747,1,Sun Jun 07 17:51:04 2009,really wonders what a hard strawberry creamer might taste like. wonder if any of my friends know... ,really wonder hard strawberry dreamer might taste like wonder friend
2748,0,Thu Jun 18 05:41:54 2009,i miss my crush ,miss crush
2749,0,Fri Jun 05 17:42:14 2009,@james__buckley But I didn't go.  You're welcome anyway. ^__^,but not welcome anyway __
2750,1,Fri Jun 05 09:51:21 2009,"@catenalady Here, you can have my crust. I only like the good parts. ",crust like good part
2751,1,Sun May 17 11:29:00 2009,Jake M. Smith ,jake smith
2752,0,Sun Jun 07 12:49:35 2009,cakes and beer = poorly belly ,cake beer poorly belly
2753,1,Sun May 03 18:46:04 2009,"Html for the site is finished.  Just basic updates left, and posting to further establish the plot and DS canon characters. Come join us! ",html site finish basic update leave post far establish plot canon character join
2754,1,Sun Jun 07 13:46:17 2009,"@talkaboutluck oh man, chuck!!! yes!!!! its the greatest show on earth!! i love it!! haha, well, its good ",oh man chuck yes great show earth love haha well good
2755,0,Fri Jun 05 12:25:22 2009,"@TheDaniater I'm pissed at my mom too  one day when we are old enough, we will get revenge by putting them in an old age home! mwahahaha",piss mom old enough get revenge put old age home mwahahaha
2756,1,Tue Jun 02 03:53:34 2009,@LovinJJ really??? Still light? That's amazing  Miss you!,really still light amazing miss
2757,0,Fri Jun 19 05:18:02 2009,"@Gemmaz_ I didnt steal your Twilight books, noooooooo ",not steal twilight book noooooooo
2758,1,Fri Jun 05 08:39:42 2009,@a_willow Let me go check my mail....was reading a lengthy and complicated article a bout work &amp; haven't checked mail yet ,let check railway read lengthy complicated article bout not check mail
2759,1,Mon Jun 15 14:08:53 2009,"@rukshanw thanks, its refreshing to hear something like that every now and then ",thanks refreshing hear something like every
2760,0,Sun Jun 21 09:50:27 2009,@caitlinharvie i haven't spoken to you in ages ,not speak age
2761,0,Sun Jun 07 03:36:46 2009,I have no one to play against on DS Mario Kart... Lame  I need more games or something.,no play against mario kart lame need game something
2762,1,Fri Jun 05 12:34:30 2009,so freaking excited for the NKOTB Full Service Tour!  AHHHHHHH! JabbaWockeeZ! x] &lt;333,breaking excite not full service tour ahhhhhhh jabbawockeez 333
2763,1,Sun May 03 01:26:21 2009,@cathylando haha yeah. i've downloaded it  he sounded great!,haha download sound great
2764,0,Mon Jun 01 23:24:43 2009,@majornelson That links to a private page on Flickr ,link private page flickr
2765,0,Mon Jun 22 16:10:33 2009,Has it really been 6 months since we last went camping? Succumbing to the sly stranglehold of the city ,really 6 month since last camp succumb sly stranglehold city
2766,0,Sat Jun 20 01:45:20 2009,@greggarbo http://twitpic.com/7ogps - OMJ!!! I want it... ,om want
2767,1,Sun May 31 12:08:02 2009,floating the comal river ,float coal river
2768,0,Sun Jun 07 19:44:42 2009,"@Knicksmets I'm not, it's just over so darn fast makes me sad  work tomorrow",not over darn fast make sad
2769,1,Sun May 31 07:07:42 2009,new yorrrrk ,new yorrrrk
2770,1,Thu May 14 07:48:38 2009,@Salehh Who doesn't?  I can beat you anytime if you have a PS3 :p,not beat anytime ps3 p
2771,1,Fri May 29 09:34:47 2009,OMG!!! Just asked for check at diner. Guess what music is playing in bachground?? Wham!! Everything She Wants. OMFG I love George Michael ,omg ask check diner guess music play background what everything want omg love george michael
2772,1,Mon Jun 01 21:55:37 2009,@bs you caught me scanning! I just got out of UP and reek of popcorns. A super friendly pup from the film reminded me of @addi ,catch scan get up week popcorn super friendly pup film remind
2773,1,Tue Jun 16 05:04:14 2009,@Cynnergies - @ Liturgy @stmss Green avatar as we pray for Iran #iranelection &lt;-- just found out myself ,liturgy green avatar pray iran iranelection find
2774,0,Mon Jun 01 09:11:05 2009,Im in class i dont feel good at all  and i have to write an essay later,class not good write essay later
2775,1,Fri May 22 05:06:29 2009,Gets to be with the love of her life today ,get love life
2776,0,Mon Jun 15 07:25:03 2009,will probably miss #Chuckmemondays tonight ,probably miss chuckmemondays
2777,0,Mon May 11 22:12:25 2009,"Ah, I know what I need right. Exactly what. I need a mojito. If only I had lime and mint ",ah need right exactly need motto lime mint
2778,1,Sat Jun 06 01:53:45 2009,@amylovegrove I'm a little drunk and warm  close?,little drunk warm close
2779,1,Sun May 03 19:46:32 2009,"wow, pak dwi insane @anissapramudita , but i really miss him lol (for sure) ",wow pak doi insane but really miss lol sure
2780,1,Sat May 02 10:43:17 2009,@scb4vp Still got 53 lbs to go. ,still get 53 lb
2781,1,Fri May 29 16:14:41 2009,I can see more and feel the bones in my shoulders ,bone shoulder
2782,1,Fri May 22 00:46:19 2009,@_supernatural_ No problem  and thanks for mine later!! x,no problem thanks mine later
2783,1,Fri May 29 10:51:45 2009,@Love_JoBros_  go on and make the account ,make account
2784,1,Fri May 29 20:37:45 2009,Aww shii! Lakers ATE the nuggets 119-92 ,www ship lakers eat nugget 11992
2785,1,Sat May 30 15:52:13 2009,@RyanAkaIMTF AW!!!!!!!! ryan i love it... I just wish it was a little longer.. I wanted to read more of it ,aw ryan love wish little long want read
2786,1,Sat May 30 17:20:27 2009,@sarabethxvx It would be so SUPER sweet to know what days/times one is most likely to get a vegan maple bar. Or is it all up to chance? ,super sweet daytime likely get vegan maple bar up chance
2787,1,Sun Jun 07 13:29:47 2009,layin on the beach listenin to my special made playlist ,latin beach listening special make playlist
2788,0,Fri Jun 05 14:36:49 2009,i feel kind of sick.  hopefully supernatural will make me feel better.,kind sick hopefully supernatural make well
2789,1,Fri May 29 13:27:56 2009,Lady Gaga's new Paparrazi video...fucking INSANE!!! So so good. She's a genius! ,lady gaga new paparrazi videofucking insane good genius
2790,1,Wed Jun 03 10:43:31 2009,"@natty_xxx I know LOL i can't help, i may be 17 but i have the maturity level of a 5 year old ",lol can not help may 17 but maturity level 5 old
2791,1,Mon May 18 06:04:13 2009,Good morning sunshine hope you have  a great day i pray Gods sheer grace and mercy flows through you all day i love you ,good morning sunshine hope great pray god sheer grace mercy flow love
2792,0,Sun Jun 07 09:00:41 2009,"Im Juku Twinn, even though Im not going ",juku twin even though not
2793,1,Sun May 10 19:21:14 2009,"@jeweljk I love &quot;Stand&quot; so much!  I got your cd in the mail yesterday, so exciting! Thanks for the autograph ",love stand much get cd mail yesterday exciting thanks autograph
2794,1,Mon Jun 15 12:53:08 2009,@1ClassEdiva you're very welcome granny. LOL...j/k you young buck.lol ,welcome gray look young backlog
2795,0,Tue Jun 02 19:29:16 2009,"Our modem has been down &amp; needs to be replaced. Working right now for no apparent reason, but will likely not last long ",modem down need replace right no apparent reason but likely not last long
2796,1,Fri Jun 05 18:54:04 2009,@esaevian ill watch/play my flute along to les mis with you ,ill watchplay flute along le mi
2797,1,Sat May 30 08:37:27 2009,Something so beautiful I want to share with my tweeter friends  http://www.spiritisup.com/ahuginyourinboxgmb.html,something beautiful want share tweeted friend
2798,0,Sun May 03 22:05:27 2009,my neck is stiff huhuhuhu.. guess i took wrong-sleep-position ,neck stiff huhuhuhu guess take wrongsleepposition
2799,1,Sun May 31 19:05:12 2009,"just bought a whole lot of nice things &lt;3, including this pumpkin/feta sandwich ",buy whole lot nice thing 3 include pumpkinfeta sandwich
2800,1,Sun Jun 07 14:35:17 2009,"i have 2 be up in 6 hours, damn. just heard liam gallagher over the phone  eeee",2 up 6 hour damn hear liam gallagher over phone eee
2801,1,Fri May 29 11:25:06 2009,Getting some wonderful things done today! Feel more excitement than stress. That's an improvement ,get wonderful thing excitement stress improvement
2802,1,Fri Jun 05 22:08:40 2009,@ThatDudeDeon never getting an Iphone! Palm pre is gonna smash that wack phone. ,never get iphone palm pre smash back phone
2803,0,Tue Jun 02 05:12:01 2009,It's only Tuesday. ,tuesday
2804,0,Thu Jun 18 23:32:26 2009,@DYNASTYLA24 me too! Four months is such a long time without basketball ,four month long time without basketball
2805,1,Wed Jun 03 01:48:45 2009,@Fuzzbutt_Towers TNX  I'm preparing the Jensen ones to post now =D,tax prepare jensen post
2806,1,Wed Jun 03 02:09:39 2009,"At somewhere called Old Sarum. Only 5000 years old, hardly worth mentioning ",somewhere call old scrum 5000 old hardly worth mention
2807,1,Sun Jun 07 08:24:32 2009,@MrPromee Thanks for the follow. Nice to collaborate with other instructors ,thanks follow nice collaborate instructor
2808,0,Mon Jun 22 18:52:28 2009,Coraline comes out on DVD on July 21?  It was supposed to be tomorrow!,cocaine dvd july 21 suppose
2809,0,Sat Apr 18 23:42:57 2009,"Watching the Food Channel. In Chopped, one chef accidently used salt instead of sugar in his desert dish. Didn't taste test it first.  ",watch food channel chopped chef accident use salt instead sugar desert dish not taste test first
