,TEXT,LABEL
3012,enrolment tom probably part late reg please give 18 unit subject,1
3013,home after good weekend,1
3014,friend home house,0
3015,mailed no ticket pay weekly webcomic crying,0
3016,think phone really cool,1
3017,oh dang forget party afternoonsorry,0
3018,oh right lick clean,1
3019,not love way randomly people finding yamamoto journal wtf,0
3020,boy try change life good bring,1
3021,340 germany get homemissed dj sami bad get chief meeting 030 3,0
3022,hate airline lie arrival time,0
3023,love since month ago,1
3024,old goat gordon ramsay say thai beef salad yum nea,1
3025,nigra let chick talk anyway like assshooolllleee,0
3026,take up coffee,1
3027,die happiness finally redo animorphs well die,1
3028,not good hungry final never eat breakfast,1
3029,article helpful already practice except drink alcohol,0
3030,not compete time tight curve booth,0
3031,good seeing beautiful not,1
3032,personal record real record book,1
3033,return forest sarah mercy lose key wood,1
3034,afternoon buy anything good,1
3035,close risky free down highway wind up star dont clement say happy dont van ness best,0
3036,rest after much shopping eating add another pair shoe bag fab collection result,1
3037,home shares goodbye dear friend christine hawaii lucky get,1
3038,gland up sore facerotten sinus,0
3039,good back get,1
3040,not play badminton,0
3041,hang uptown sarah head down more soon din xx,1
3042,thank much give old buddy hard time say miss briefly,1
3043,lot time nothing bed seem trick still cough but sore throat bate feeling much well,1
3044,good shelled,1
3045,aah track lose rubber tip headlines commute suck,0
3046,think die boring but good news not two week fly turkey,1
3047,hope send voice amcos damage,1
3048,wish time walk over london bridge morning stun but alas cyclist slow bus down much,0
3049,god fucking weird strange anxious feeling stomach,0
3050,german ist solar noch lesser,1
3051,ah c st thrown something,1
3052,cheer entertainment,1
3053,goodnighttt tweeted,1
3054,oi headache,0
3055,wish download new version excellent shortwave log unfortunately download link seem invisible,0
3056,nothing productive 10 30am5pm gross shift not want,0
3057,lol thank bao bei,1
3058,tell,1
3059,best wife ever,1
3060,deadpool best break fourth wall comic not mention film annoy,0
3061,really tired man,0
3062,doi without,0
3063,hiphop hope lovely car good morning glad,1
3064,week make new yearly high profit immediately take take not smart enough guess,0
3065,,0
3066,hahatnx rob lead rt gorgeouslook picture twitpic,1
3067,publish nice weekend l love life great,1
3068,pressure dump ppc mac get intel base constantly increase ruebelliardbrussels,0
3069,wake up nap feeling foggy not pleasant feeling still instantly tired summer man,0
3070,hhh watch new moon trailer voodoo excite hurry up november lol,1
3071,corriander die water not help,0
3072,bore stuff wash lovely car visit milan rels over australia ate chip diet fail,0
3073,wells still not rain like might actually thru april may june without moisture gh,0
3074,knew kill smh summit no longer sick,0
3075,gh really not want leave florida beautiful people meet absolutely maze,0
3076,wow long weekend finally home relax movie,1
3077,son can not breath rush childrens mercy hospital,0
3078,hey dude sure nothing get tech finance ready nba final oh wed,1
3079,common wish happy toy yes bit feeling,1
3080,shift movie 1 trap ash shift movie 2 haunting molly harley bad new friday 13th not worse,0
3081,good morning may delightful enlighten joy fill friday,1
3082,flight arrive 19th technically 20th back lol post pix 4 world 2 c,1
3083,good can not listen hotel no radio listen via player hopefully,0
3084,get ready church bum can not watch afa whoop djokovic live settle dvr suppose,1
3085,move home within 6 minute office 600 1900,0
3086,somewhere call old scrum 5000 old hardly worth mention,1
3087,needle blood but no try subscribe far,0
3088,bb revoke member badge map,0
3089,sad everything kate say,0
3090,well can not choose,0
3091,bowl cousin jean natalie make complete fool haha natalie get embarrassed mission accomplish,1
3092,border obsessive fire alarm tire gh still,0
3093,back,0
3094,new cover up try jesse barrier try cover contest check,1
3095,wed last school but final final final ugg specially someone not good,0
3096,grieve thoughgrieved cause suffer,0
3097,stephanie pratt tell mtv news hill not make bulimic well but still half story miss,0
3098,wow impress new york art teacher skill like watch wrath,1
3099,lesson cholesterol attack but still good,1
3100,shutouts new follower thanks follow guy,1
3101,contrast follower,1
3102,childrens hospital orientation thing right really want volunteer,0
3103,friend over create something later twitterville,1
3104,ga hate team get beat 7 point lame,0
3105,cook fish smell good but wonder linger since smallest nyc apt,0
3106,wake up nobody home eat chocolate cake breakfast,1
3107,omg really lonely,0
3108,really miss kid love god kid,0
3109,meantime holiday gutter dear friend cheese but,1
3110,need lose weighgym,1
3111,not want play netball,0
3112,haha ok ill let head over,1
3113,butterfly effect make cry,0
3114,plank opp hop nice spare room cumberland need,1
3115,not another fatty like hopefully ill call 8 not upset,0
3116,floor play much fun party make laugh,1
3117,away wasp,0
3118,talk girlfriend but bed wish bed little bit later usual,0
3119,gutted beat aha,1
3120,not enjoy rain but hope everyone great dayton,1
3121,right eric annoy but like first place,1
3122,plus not think get dad present want get,0
3123,ice cream make man happy,1
3124,can not remember last time get crawl bed awake enough read anything sad,0
3125,true best dream,1
3126,witty cat cat ria rescue usually bring cat wherever since need feed every 2 hour,1
3127,can not anymore,0
3128,like,1
3129,aw get text aim,0
3130,not best but haircut,1
3131,wow stand up fake kristen stewart get 4 followersthanks new follower hope like update,1
3132,êìì thanks between add up monday like,1
3133,hey no online,0
3134,night content sleep easy not hard get rest,1
3135,oh no epic fail beef burgundy horseradish dumping like little white turn otherwise respectable casserole,0
3136,catch up paperwork,0
3137,cadet make daddy bad not true oh well,0
3138,hello nice sit room middle nowhere kind,1
3139,people express feeling differently online offline,1
3140,sail,1
3141,want back sleep but not allow,0
3142,rb groove start album,1
3143,not ballet class,1
3144,whole photo face recognition not advertised,0
3145,totally agree 1010 score glad like,1
3146,church going swim,1
3147,industries not cheese last night end straws fill up,1
3148,haha nicecheck dm send yesterday get up,1
3149,yes saw funny cartoon man naked beach imagine woman dress hahhaha,1
3150,even though drink think cool,0
3151,car after shower bed sooooooooooo tired sparrow sign cowboy up,1
3152,stupid get keep player 50 team struggle sign anyone hate,0
3153,not long thought bubble moment,1
3154,contrast enjoy weekend,1
3155,well nice break back tweak evenings news lol,1
3156,rib shake fist sad danny not easily,0
3157,nah not best person complete battle blood,0
3158,okay well accent pretend mom,1
3159,quite satisfying design really together,1
3160,going dinner,0
3161,say hello smile sun,1
3162,haha yes next buy,1
3163,not bad nice couple small wedding beautiful location but tire twin sip beer,1
3164,cat apps afternoon 345 eat little morning hide right worried,0
3165,coilhouse print ad great issue 3 july iam excited page ad cool,1
3166,yes think assume hope taste well,1
3167,saw baby church cute,1
3168,550 like good luck friend xo hope,1
3169,soo love pink sings glitter air show soo amazing beautiful,1
3170,chelsea v everton bull vs chief hello sport sunday,1
3171,not able make church function get catch up but good news lose another pound todaynow weigh 252 down 270,0
3172,lore put good word,1
3173,decide run laptop off battery not power cord case power surge stormy,1
3174,need salad sa rest city,0
3175,fail math exam fxxxmylife,0
3176,physics revision anticlimax prom,0
3177,follow awesome,1
3178,rain not expect todayand make whole gloomy,0
3179,awwwww like suck,0
3180,allowed sunny yeh wow long happy lol,1
3181,get ready,1
3182,ah need right exactly need motto lime mint,0
3183,take video earth afternoon but wolverine bet good choice,1
3184,money honey,1
3185,off new sidekick,1
3186,sound delicious,0
3187,never brothersthey enemy port charles sorry,0
3188,like boom boom pow,1
3189,rain good cycle,1
3190,rain stop please,0
3191,book ever good morning run after nasty,0
3192,wait lol want tell please give best,1
3193,try make chicken soup like mother but without recipe interesting can not find match,0
3194,freak thembut might touch crow foot form around eye,0
3195,writing haha abandon hope get good night,1
3196,but free need put update app stay open not log,0
3197,downstairs des warehouse find still hire not get topshop discount though,0
3198,change number let family still scar love,0
3199,wah favorite,1
3200,week well eb coliseum still back up far,0
3201,buying ticket fashion week,1
3202,sickness hate skin rash no fun back,0
3203,dwarf call sleepy,1
3204,thanks lol sadly 31 waaahhhhh,0
3205,morning weeks get bad toothache,0
3206,need fucking perfect,0
3207,animal hospital think brandy break foot,0
3208,not want 2 sunday morning but replayed music segmentschapterstracklists link music,1
3209,actually pretty good bring,1
3210,vote 100 time fly want widespread world,1
3211,get boost energywhen bed want b tired not academy bod confuse think,0
3212,drop camera outside last site not missing till morninglad insurance itis sock,0
3213,appalling late butt writer screenwipe good odore also christian kid puppet disturb life,1
3214,think but not think worth far every little bit help though right,1
3215,friend soon shop,1
3216,29 school count get june 26,0
3217,love having two different convoy two different place next different conversation myspace lol,1
3218,relate total pinkberry addict soooooooo dummy,1
3219,thing happen all time real annoying,0
3220,not torture honestly love nothing esp right get no job no flight money though,0
3221,rotflmao math koda hawaii had tamil math bath wtf,1
3222,get guy 2 piss off playing though sorry boo,0
3223,earn moneycleaning nanny,1
3224,intro project stuff watch,0
3225,say fit get canon 5d mark 2,1
3226,delight give home,1
3227,eat much shit lunch sick,0
3228,erik exactly like heaven must admit lol,1
3229,happy mother mummmyyysss,1
3230,definitely something close thanks bring up phil hope weekend awesome,1
3231,true,1
3232,thank guy still unedited but yay,1
3233,make account,1
3234,topo ashley awesome though lol www awesome,1
3235,syllable like first thanks leave inspirational music,1
3236,reference ml beta cheetah,1
3237,good morning gh clean up room,1
3238,watch wwe 3 text,1
3239,ill watchplay flute along le mi,1
3240,bub get paper forget much like english,1
3241,when,1
3242,haa wow must hard bakery live bakery ok hope fast,1
3243,great think hear,1
3244,true big discussion right take surprise,1
3245,kholeshe love man lol new favorite nail,1
3246,lol laptop while fold laundry no way boring job,1
3247,good morning,1
3248,need get up watch,0
3249,whoop whoop beer,1
3250,tuesday,0
3251,good morning,1
3252,not school not well,0
3253,sew hurt not really,0
3254,maryland bad mean love reggae sad somewhere,0
3255,gb crappy ipod die fuck life great,0
3256,rob always rob ss hm ok way not uh,0
3257,sad time should start leave bench free posits,0
3258,off peep back later,1
3259,little good thanks babe always seem cheer up,1
3260,bbl people help move furniture not sister new daycare,1
3261,pr department win over engineer every time,0
3262,swam empty swimming pool manchester 354 mile drive home,1
